user_id,month_index,previous_month_spend,spend_2_months_ago,spend_3_months_ago,avg_3_month_spend,purchase_count,avg_purchase_amount,online_purchase_ratio,electronics_spend,fashion_spend,food_spend,home_spend,other_spend,next_month_spend
U0087,16,6025.11,5400.54,4786.52,5404.06,13,489.86,0.78,1764.69,786.71,865.87,227.69,2380.15,4800.93
U0089,24,29524.33,30626.83,32783.36,30978.17,9,3510.22,0.634,6626.45,1804.52,8644.36,9425.75,3023.25,26563.5
U0175,18,7199.95,8250.22,7655.2,7701.79,10,780.59,0.515,1174.6,1987.06,700.52,684.24,2653.53,5169.69
U0037,11,5651.75,5443.23,5597.01,5564.0,14,451.82,0.623,1902.01,1757.37,603.42,877.77,511.18,5407.24
U0085,17,22878.59,20588.11,18246.15,20570.95,13,1649.93,0.715,2520.2,4260.88,3665.16,8214.4,4217.95,17969.4
U0058,8,7920.17,9051.6,9814.09,8928.62,9,838.81,0.819,1503.13,854.22,2178.04,753.66,2631.12,6592.94
U0116,19,3366.36,3047.9,2781.11,3065.12,3,1134.44,0.463,527.35,386.94,807.26,641.79,1003.02,2881.76
U0158,21,10090.51,10038.51,9298.51,9809.18,11,903.53,0.645,1003.6,1465.38,2361.44,2506.51,2753.59,8436.26
U0229,4,26676.98,26515.34,23673.62,25621.98,12,2326.99,0.445,3893.52,1626.67,7287.3,9428.28,4441.22,26177.55
U0033,7,4138.39,4834.94,4441.01,4471.45,14,319.88,0.746,200.61,1690.91,1206.35,210.91,829.61,3502.02
U0072,23,10917.86,10695.41,10305.27,10639.51,16,586.51,0.553,4539.92,111.67,2202.31,3414.74,649.21,8430.49
U0190,12,3792.91,3522.83,3328.17,3547.97,10,415.1,0.6,464.16,2158.03,269.0,198.26,703.45,3000.77
U0083,18,7286.19,7102.37,7043.94,7144.17,10,640.66,0.473,2652.87,642.28,1801.46,644.25,1545.33,6494.7
U0225,12,4030.92,4021.11,4058.63,4036.89,12,312.68,0.702,1069.0,531.48,1417.0,95.62,917.83,2874.96
U0213,20,7688.34,7657.53,6874.33,7406.73,11,707.74,0.662,1358.23,155.15,2211.55,915.45,3047.95,6303.05
U0120,14,8418.34,7930.85,8141.74,8163.64,10,848.38,0.792,2822.33,418.6,643.1,1696.61,2837.69,7627.42
U0203,11,5899.42,4912.19,4307.04,5039.55,8,838.71,0.749,871.47,923.34,1075.92,1452.17,1576.52,4458.18
U0240,4,6588.04,6478.45,5937.69,6334.73,17,353.02,0.544,1247.61,2352.63,968.35,248.56,1770.9,4791.31
U0194,9,4722.12,4356.52,4524.89,4534.51,4,1155.67,0.621,1337.42,936.57,565.59,607.39,1275.15,4055.91
U0048,20,21996.66,19944.96,20191.6,20711.07,7,2758.57,0.642,3763.8,2078.28,6394.91,1731.72,8027.95,21499.65
U0116,15,9652.22,9213.4,10417.64,9761.09,13,851.43,0.854,3535.12,2737.81,1123.27,913.0,1343.03,7645.09
U0007,8,6679.06,7554.0,7926.35,7386.47,9,782.65,0.613,1047.68,173.24,3803.67,1072.24,582.23,5624.64
U0111,10,4543.7,4561.28,4936.3,4680.43,4,983.54,0.285,1984.99,301.98,209.35,345.13,1702.26,4309.24
U0137,4,6195.51,6572.0,6150.13,6305.88,9,750.43,0.521,874.08,2376.24,450.74,254.24,2240.21,5544.82
U0059,22,1603.4,1401.37,1344.24,1449.67,10,151.88,0.436,443.05,306.1,372.96,82.21,399.08,1522.46
U0120,16,22534.66,22421.15,21327.65,22094.49,16,1463.61,0.859,2790.57,4468.04,5660.36,5273.71,4341.97,20875.34
U0249,22,5367.79,4919.66,4705.12,4997.52,14,353.49,0.641,136.42,132.92,2464.22,1071.68,1562.55,4857.68
U0124,10,3403.18,3590.03,3830.98,3608.06,10,357.92,0.412,562.92,118.0,793.14,623.75,1305.37,3586.58
U0163,19,8559.97,8689.79,9136.91,8795.55,11,701.47,0.722,1428.7,2227.37,1229.36,1606.71,2067.83,5983.17
U0193,11,9242.11,9517.52,8888.96,9216.2,12,704.98,0.57,2295.97,1603.43,304.95,3170.13,1867.64,6641.04
U0125,4,10704.59,10076.32,9324.81,10035.24,14,696.53,0.34,4888.1,1171.77,525.79,3250.66,868.27,9504.26
U0172,19,10105.43,9013.71,9341.25,9486.8,14,772.0,0.477,3882.84,253.78,1873.96,1260.22,2834.63,8786.73
U0011,23,2850.27,2394.82,2439.74,2561.61,11,293.72,0.546,533.87,129.41,43.9,1219.96,923.13,2310.07
U0239,20,8888.49,9711.87,8807.71,9136.02,11,843.3,0.557,2837.87,870.44,2817.19,2168.26,194.72,7084.38
U0195,8,10249.27,10320.98,9618.14,10062.79,16,632.07,0.779,587.77,613.3,3681.56,1579.98,3786.66,9247.7
U0101,7,4233.08,3979.24,4174.34,4128.89,12,339.48,0.413,1239.41,967.52,355.9,397.32,1272.93,3339.14
U0047,16,4034.05,4516.39,4071.92,4207.45,18,219.36,0.745,1957.84,173.25,321.89,618.19,962.89,3531.23
U0215,17,13643.07,11320.14,10932.55,11965.25,11,1396.52,0.471,3154.58,664.53,2572.78,5347.77,1903.41,6843.7
U0031,23,10642.96,10222.2,8962.86,9942.67,10,917.51,0.826,1300.69,2869.56,2053.71,2307.6,2111.4,8335.12
U0190,9,8479.89,7826.42,7449.22,7918.51,8,1082.46,0.906,1424.62,2189.75,402.47,1555.84,2907.21,7769.23
U0231,9,6927.21,6674.78,7473.94,7025.31,8,951.07,0.767,1596.89,338.82,969.23,1961.44,2060.82,4931.17
U0230,15,18262.85,17223.78,18038.81,17841.81,18,1157.64,0.405,1939.07,508.56,6378.06,3574.47,5862.7,17357.63
U0088,14,33220.91,32160.25,27869.29,31083.48,10,3024.9,0.748,10629.99,9835.2,4255.79,3923.6,4576.34,27090.73
U0100,10,33386.25,27240.13,23904.66,28177.01,9,3457.86,0.578,3010.77,4021.14,12013.34,9567.99,4773.02,21732.98
U0087,18,16637.34,15077.16,17550.34,16421.61,11,1699.65,0.847,1961.53,8022.72,1149.18,4716.38,787.53,11660.24
U0137,22,9336.03,7285.61,7227.83,7949.82,7,1303.29,0.687,4143.42,825.67,1546.01,1122.42,1698.52,8543.97
U0070,7,11225.15,10824.06,11732.21,11260.47,7,1779.75,0.685,2320.58,3808.48,3198.46,263.18,1634.45,9038.36
U0157,12,7843.73,8015.97,8410.33,8090.01,13,537.89,0.821,1654.27,1116.51,473.11,1489.48,3110.37,6698.98
U0213,5,20467.03,17416.32,18461.53,18781.63,16,1466.36,0.542,5103.03,1302.26,5194.52,1612.23,7254.99,17221.11
U0071,9,8260.05,7985.4,9373.66,8539.71,10,867.13,0.685,753.53,2769.11,1234.21,2429.48,1073.73,7083.95
U0147,11,4322.82,3746.5,3722.92,3930.75,11,431.53,0.923,944.26,678.26,1199.07,485.04,1016.2,3161.3
U0019,24,17572.18,17581.53,18055.39,17736.36,15,1177.33,0.493,4426.77,6227.45,2286.4,2343.64,2287.92,15634.7
U0099,10,6746.26,5694.51,5316.5,5919.09,10,679.54,0.75,3572.86,684.36,265.07,450.98,1773.0,4745.04
U0014,10,10374.79,10423.35,9819.25,10205.8,8,1262.23,0.714,3465.37,2768.5,897.55,2035.19,1208.17,8418.32
U0220,6,12508.02,13520.63,13561.55,13196.73,9,1392.2,0.627,378.33,4377.78,2298.26,2377.44,3076.2,10769.53
U0176,11,2376.22,2032.8,2247.27,2218.77,10,219.48,0.916,568.23,249.46,338.53,627.83,592.17,1847.97
U0225,19,19322.87,17925.19,18219.08,18489.05,11,1510.05,0.501,3535.51,5911.94,383.86,3307.88,6183.69,14633.56
U0003,5,14509.55,13021.27,11230.11,12920.31,6,2365.29,0.419,4717.3,955.99,1651.48,4145.03,3039.75,11837.99
U0099,13,43207.26,41699.25,35426.12,40110.88,13,3187.02,0.785,7617.08,9768.82,13227.37,4315.56,8278.43,36076.66
U0022,11,4513.76,4837.22,4760.9,4703.96,9,509.05,0.605,697.93,970.91,808.14,1285.52,751.25,4369.06
U0186,16,5827.07,6294.88,5834.86,5985.6,16,408.0,0.491,2083.57,279.75,660.4,488.52,2314.84,4806.81
U0052,12,34403.01,33149.71,31426.21,32992.98,16,2381.98,0.733,7169.59,1791.66,10439.32,7719.13,7283.3,33098.1
U0074,14,22666.47,21540.22,21114.14,21773.61,14,1825.09,0.644,6576.41,2752.78,4576.45,3798.24,4962.59,16399.67
U0222,9,8335.77,7946.49,7545.21,7942.49,14,519.09,0.477,3830.48,1184.07,1024.67,429.43,1867.12,7731.88
U0022,9,11760.15,9477.54,9640.25,10292.65,8,1337.56,0.565,1556.81,1102.4,2800.1,2504.67,3796.18,8789.16
U0241,7,12829.35,13158.8,14325.74,13437.96,11,1194.46,0.326,849.9,3225.78,5744.43,1025.2,1984.03,10447.35
U0177,15,37029.08,36477.16,34021.67,35842.63,13,2635.29,0.607,9536.69,10743.01,1708.63,2229.97,12810.79,30119.7
U0006,13,24436.11,24912.49,22685.12,24011.24,16,1468.65,0.532,5261.05,3253.24,574.66,4237.91,11109.24,20797.89
U0176,6,4527.65,4487.42,4486.56,4500.54,9,463.23,0.668,1413.42,390.73,1239.04,96.83,1387.63,3171.76
U0007,21,3877.25,3783.68,3568.68,3743.2,8,471.31,0.659,1029.79,688.52,544.86,1335.2,278.87,3387.87
U0246,17,19173.81,19593.01,18294.03,19020.28,9,2012.11,0.682,6755.61,2569.11,4827.0,867.55,4154.53,14942.14
U0020,5,3751.99,3876.68,3715.32,3781.33,7,561.91,0.768,1531.51,76.36,48.7,925.39,1170.02,3366.35
U0044,4,19850.22,20388.35,18999.44,19746.0,9,2223.32,0.408,2594.78,4074.78,4880.51,6174.13,2126.03,16591.73
U0186,22,44531.05,41063.51,36218.59,40604.38,7,5425.15,0.825,13409.66,2607.92,7690.77,13094.56,7728.14,40104.75
U0119,13,4966.05,5232.6,5425.92,5208.19,12,425.63,0.412,2909.86,92.6,814.19,610.23,539.17,3498.5
U0230,9,19250.67,15556.13,15004.54,16603.78,7,2563.34,0.539,1370.1,7042.67,5413.07,3773.13,1651.72,12981.5
U0025,8,5674.64,5737.92,5567.42,5659.99,11,457.11,0.826,1948.72,791.0,455.38,1564.66,914.87,4606.34
U0114,9,10794.23,9713.45,9421.95,9976.54,9,1349.17,0.226,304.74,611.41,4842.84,2311.29,2723.95,9670.04
U0015,7,3715.15,4198.55,3608.07,3840.59,7,591.01,0.87,1434.13,150.57,54.71,577.8,1497.94,3399.16
U0125,5,13639.31,13090.39,12975.77,13235.16,14,1095.42,0.772,4495.59,1635.88,403.21,3864.25,3240.38,11954.74
U0205,21,6114.39,6087.03,5849.84,6017.09,8,756.26,0.692,1134.36,1003.24,1101.74,894.7,1980.34,4940.56
U0155,11,3837.72,3829.63,3807.17,3824.84,10,341.08,0.506,2219.8,135.06,219.05,710.41,553.39,3221.08
U0042,17,17640.19,15563.5,16575.46,16593.05,11,1595.22,0.66,4538.43,1236.2,6371.2,1306.71,4187.66,18368.29
U0005,17,17018.73,19319.04,19349.77,18562.51,13,1112.96,0.424,1665.66,7317.53,2869.13,3498.8,1667.6,16086.45
U0179,18,13416.21,13869.26,12277.59,13187.68,9,1318.69,0.732,3997.97,1656.38,1592.85,1551.23,4617.77,10038.33
U0081,7,27088.09,28445.31,28058.51,27863.97,7,3332.43,0.552,8317.7,2431.64,2385.2,10486.19,3467.35,21924.95
U0229,22,4189.43,4027.26,3584.18,3933.62,12,387.41,0.682,610.57,286.82,344.91,1227.33,1719.8,3080.3
U0073,18,21208.18,22675.56,23180.1,22354.62,11,1873.02,0.739,3713.76,488.26,214.04,1692.13,15099.99,19595.62
U0114,13,27465.67,30225.45,28461.68,28717.6,11,2461.35,0.603,2961.02,3080.63,16216.9,1497.95,3709.16,27122.68
U0102,4,5950.71,5672.94,6145.21,5922.95,13,407.35,0.373,1135.29,192.91,832.44,2514.18,1275.89,5146.69
U0141,6,15596.77,16971.02,16240.84,16269.54,7,2308.37,0.719,3398.74,3914.76,891.66,3396.16,3995.45,12118.0
U0230,14,8797.77,9211.23,9968.93,9325.98,19,394.92,0.492,792.59,847.02,2614.37,3487.27,1056.52,8004.3
U0036,7,5518.56,5497.28,4835.41,5283.75,13,407.73,0.467,1905.32,604.08,509.5,1154.53,1345.14,4821.1
U0105,20,6931.83,7602.18,8206.79,7580.27,18,363.97,0.539,2065.84,641.42,74.12,1840.43,2310.02,6067.84
U0242,18,8026.89,7478.09,8204.35,7903.11,17,431.66,0.89,544.38,899.64,1426.01,1445.52,3711.34,7802.34
U0122,10,2449.27,2631.68,3130.51,2737.15,12,228.79,0.388,545.78,401.05,535.78,217.43,749.22,2137.17
U0240,20,6170.29,5208.12,5302.42,5560.28,12,557.89,0.532,1127.75,1614.8,1333.81,882.87,1211.07,4874.59
U0082,4,18016.53,17443.64,18027.32,17829.16,8,2125.18,0.629,5926.11,990.73,1399.52,7481.12,2219.05,12873.1
U0169,15,5117.98,5066.75,4313.5,4832.74,6,857.62,0.755,156.04,1451.21,1376.08,549.41,1585.24,4313.76
U0043,20,15684.38,17245.49,15728.39,16219.42,12,1186.47,0.625,929.32,1890.29,8958.53,2557.32,1348.91,14301.98
U0135,10,4790.54,6292.41,7200.9,6094.62,15,320.11,0.698,434.12,1427.44,368.3,209.25,2351.44,4977.71
U0019,15,3085.23,3402.71,3169.58,3219.17,12,233.17,0.805,1321.98,531.6,241.55,471.04,519.06,1984.09
U0113,19,25276.99,25421.7,22900.23,24532.97,13,1720.47,0.88,7423.12,1242.56,8496.29,5096.72,3018.3,21801.55
U0192,18,6192.81,5549.75,5496.37,5746.31,12,576.07,0.489,252.39,1343.41,900.8,1629.31,2066.89,5039.08
U0040,8,4624.48,4875.07,4739.16,4746.24,7,698.45,0.492,1595.33,279.89,754.54,788.7,1206.01,4048.41
U0169,20,4192.82,3976.24,4282.44,4150.5,11,394.41,0.439,69.51,438.12,424.45,2054.62,1206.12,3516.85
U0085,20,2713.62,2871.97,2819.95,2801.85,7,347.23,0.701,1068.29,449.07,332.34,573.22,290.7,2934.34
U0068,20,40849.39,37652.2,36915.23,38472.27,7,6110.41,0.661,7041.59,4394.65,4505.82,7780.29,17127.04,30978.8
U0008,23,3789.06,4149.65,4265.55,4068.08,8,518.91,0.636,104.45,1174.01,1187.62,648.82,674.16,3810.33
U0079,18,16319.43,15081.56,13774.66,15058.55,12,1318.21,0.666,3752.06,2066.72,2452.28,3421.91,4626.47,13921.55
U0148,17,14775.73,13658.42,13281.41,13905.19,8,1637.75,0.392,5307.71,705.94,3975.33,2430.9,2355.85,11494.35
U0016,23,12443.31,12881.96,11384.93,12236.73,10,1145.77,0.617,4173.38,1493.22,3168.47,2868.38,739.87,12399.44
U0039,18,28332.18,26653.74,27060.67,27348.87,13,2502.05,0.6,4342.87,6668.55,4051.79,8514.88,4754.09,25853.0
U0071,20,8669.31,8018.35,7030.58,7906.08,11,678.78,0.6,1826.4,1151.52,3542.43,547.18,1601.77,7035.4
U0116,24,11840.72,12917.31,12673.12,12477.05,10,1322.09,0.613,2549.33,2035.26,421.04,1320.46,5514.63,9526.98
U0195,20,5752.47,6068.44,6269.18,6030.03,12,431.42,0.695,1714.84,808.17,258.5,664.85,2306.11,4726.02
U0065,22,4981.89,4888.51,5564.45,5144.95,7,723.38,0.575,619.96,548.26,1939.77,1148.06,725.84,4175.5
U0127,15,12524.55,10981.94,10728.25,11411.58,15,791.94,0.799,5116.29,3654.91,1507.05,231.1,2015.22,8808.29
U0214,16,6817.66,6251.05,5974.38,6347.7,17,389.08,0.943,1122.44,2429.22,458.14,1691.32,1116.54,5332.02
U0166,7,11949.58,11515.58,14774.53,12746.56,14,865.55,0.517,2866.53,1620.01,1568.19,3616.34,2278.51,11186.42
U0199,6,12302.68,12193.31,11720.54,12072.18,13,811.7,0.699,4727.05,1839.3,805.94,1528.73,3401.65,10314.67
U0063,12,22434.44,20337.06,19759.12,20843.54,10,2162.74,0.773,2130.45,1683.06,1334.06,8912.55,8374.32,17829.17
U0166,4,5472.68,5234.42,5268.58,5325.22,11,430.77,0.764,777.23,266.77,1446.81,1242.71,1739.16,5088.42
U0190,11,39939.54,38287.06,39525.63,39250.75,11,3531.15,0.628,3522.65,10280.73,2010.29,2858.09,21267.79,31605.06
U0050,4,13384.23,13430.15,13415.25,13409.87,11,1348.87,0.678,711.55,2092.96,186.98,3609.29,6783.44,10535.11
U0111,11,10938.61,11580.51,11148.79,11222.64,11,955.42,0.59,3323.79,1539.01,2054.73,2792.69,1228.39,9990.63
U0132,23,12460.32,12180.16,12070.27,12236.91,9,1192.18,0.757,1481.9,3556.65,574.06,4396.08,2451.64,10480.28
U0061,24,11042.41,10947.32,10157.77,10715.83,17,597.22,0.586,1883.51,2924.06,839.81,3905.51,1489.52,8345.29
U0151,13,7718.9,6792.91,6107.22,6873.01,13,676.56,0.757,2117.86,877.57,1182.32,1652.84,1888.3,6135.64
U0247,16,2995.3,2960.59,2571.44,2842.44,13,212.36,0.786,1018.31,251.87,234.07,1053.15,437.9,2110.2
U0089,5,7493.45,7531.25,8900.49,7975.06,9,814.62,0.876,835.76,1206.11,858.95,1335.84,3256.78,6635.68
U0131,20,15440.3,14150.96,13888.65,14493.3,12,1345.97,0.648,4413.23,963.46,5744.0,900.0,3419.61,13582.47
U0011,21,41999.92,42606.84,42460.49,42355.75,5,8608.81,0.44,6674.17,3661.3,18935.67,2598.47,10130.31,31683.01
U0019,17,14042.63,14298.36,14688.05,14343.01,10,1211.55,0.375,1571.6,5238.34,1907.63,3669.24,1655.82,12832.4
U0077,22,13219.26,11206.82,11867.31,12097.8,11,1215.28,0.746,2671.58,3487.56,1797.17,803.2,4459.75,10747.5
U0220,17,7361.8,7218.74,6602.7,7061.08,6,1258.93,0.869,1422.52,2462.39,252.77,2120.74,1103.37,5907.85
U0009,20,5049.07,4212.98,4920.73,4727.59,7,811.79,0.632,161.27,2485.49,961.87,1257.07,183.37,4249.08
U0249,6,9093.73,7896.51,6964.71,7984.98,15,680.96,0.623,1672.77,1445.31,850.04,4329.25,796.37,7923.49
U0144,23,9735.0,9630.4,8605.0,9323.47,13,783.93,0.827,2251.92,598.84,3254.4,1400.5,2229.33,9370.48
U0204,9,5183.37,4804.66,5584.6,5190.88,9,560.21,0.571,637.11,2410.5,610.56,910.44,614.77,4535.71
U0096,24,5335.91,5038.36,5295.42,5223.23,11,529.4,0.717,733.43,1635.55,638.15,365.4,1963.38,4197.56
U0051,12,7784.83,7295.58,6813.84,7298.08,3,2496.08,0.81,2326.95,791.77,1969.56,1126.03,1570.51,6234.35
U0105,17,8747.67,8897.05,9579.33,9074.68,11,718.74,0.664,4760.56,1859.09,436.81,565.32,1125.88,8064.6
U0043,23,6732.76,5943.09,5570.26,6082.04,8,824.78,0.882,127.66,558.3,1711.57,1846.27,2488.97,5606.97
U0170,20,2551.92,2449.95,2330.19,2444.02,11,218.8,0.851,226.31,22.76,448.67,200.91,1653.28,1862.41
U0085,4,5125.28,5868.69,5369.7,5454.56,16,316.95,0.472,1051.4,785.55,366.59,420.75,2500.99,4736.69
U0138,22,11413.87,11679.69,10147.85,11080.47,9,1427.02,0.706,2228.23,1614.08,850.75,2795.05,3925.76,8950.71
U0031,14,5793.15,5469.78,5471.79,5578.24,8,698.95,0.271,1052.68,767.49,726.34,534.14,2712.5,5302.61
U0240,22,5966.4,6825.62,8035.6,6942.54,16,373.47,0.699,1134.22,469.14,1208.51,1765.38,1389.15,5054.13
U0004,7,4522.69,4424.03,4265.36,4404.03,11,459.41,0.844,874.41,937.96,481.88,934.75,1293.69,3774.58
U0187,24,34254.16,31097.98,27480.61,30944.25,7,4548.19,0.611,16306.52,1025.48,6380.79,2180.82,8360.55,22522.03
U0164,22,7091.28,6714.72,6210.61,6672.21,6,1176.45,0.83,4030.85,383.01,932.64,511.38,1233.4,5059.89
U0008,10,4455.72,5031.93,6219.55,5235.74,8,595.67,0.69,1011.61,552.38,1117.16,717.59,1056.98,3990.94
U0188,17,17242.05,18098.67,17294.73,17545.15,14,1328.45,0.637,1079.28,2730.22,4718.02,3014.05,5700.48,13866.28
U0207,7,7778.63,7874.32,7416.03,7689.66,13,589.0,0.902,1579.06,1203.72,2628.14,270.57,2097.15,6604.42
U0019,22,13240.52,12591.45,12481.98,12771.31,13,922.06,0.515,5117.52,3079.18,1424.34,496.7,3122.77,8974.09
U0201,14,15441.32,13108.33,13392.58,13980.74,6,2483.25,0.546,677.88,3470.86,3819.53,2223.12,5249.93,11794.72
U0082,14,7204.81,7670.36,7074.31,7316.49,5,1464.98,0.831,866.79,88.52,1915.01,1957.66,2376.83,6307.62
U0021,24,17198.04,15047.3,14592.19,15612.51,10,1763.31,0.466,1539.58,88.97,1421.22,3367.79,10780.49,12186.17
U0028,7,23218.13,23309.16,21089.15,22538.82,6,4132.44,0.501,5726.59,8988.0,2639.46,1611.51,4252.56,16979.22
U0170,18,40694.15,43421.18,43630.03,42581.78,12,3661.8,0.731,10009.74,14963.65,7579.76,1595.9,6545.1,42813.05
U0114,5,7915.55,7152.49,6856.79,7308.28,9,992.27,0.842,2351.71,3153.42,715.27,1042.82,652.34,7019.42
U0054,16,11232.44,11726.47,10874.84,11277.92,6,1680.48,0.609,2984.93,1698.24,3782.51,2010.37,756.39,9092.15
U0186,11,12102.27,12450.58,12761.04,12437.96,7,1478.31,0.552,1351.56,1198.61,919.98,469.9,8162.22,9939.28
U0054,15,6701.83,6316.37,6010.76,6342.98,13,496.5,0.44,1338.79,2964.16,671.61,431.96,1295.3,4839.85
U0077,18,5151.47,4512.68,4469.17,4711.11,15,387.8,0.566,2000.42,1032.37,1127.04,215.34,776.29,4326.37
U0242,7,9975.61,9620.56,8629.06,9408.41,9,1250.97,0.653,2658.33,1388.92,2154.17,1045.5,2728.69,7592.01
U0151,17,12910.3,14696.16,16532.66,14713.04,11,1064.19,0.445,4700.35,2261.8,1081.42,473.35,4393.37,11002.39
U0025,20,11399.68,10211.42,11080.55,10897.22,12,1064.13,0.601,3475.95,1620.92,5423.56,462.12,417.13,9872.65
U0021,23,12574.23,11055.71,9967.68,11199.21,11,1069.98,0.858,6126.42,2115.05,1257.82,729.14,2345.8,10193.86
U0231,20,18985.44,17620.96,17380.37,17995.59,9,2123.5,0.762,6854.63,1114.12,2610.9,1494.36,6911.44,14670.68
U0086,15,18152.62,15859.18,14741.8,16251.2,14,1259.86,0.643,4727.13,5330.68,2164.46,1035.76,4894.6,18725.48
U0120,8,6727.0,5875.47,6068.65,6223.71,10,689.93,0.846,2153.6,875.11,151.61,582.59,2964.09,5504.78
U0103,17,6331.21,6137.64,6213.38,6227.41,12,510.08,0.744,726.63,469.73,2259.87,808.96,2066.03,6336.23
U0095,23,17615.45,15746.08,16993.07,16784.87,6,2821.61,0.577,1727.51,6556.61,3162.08,4145.72,2023.53,13056.64
U0053,11,11808.12,11531.18,11495.72,11611.67,17,701.07,0.342,1815.25,3649.38,3233.93,845.06,2264.5,8336.16
U0204,10,11568.72,10324.98,11246.8,11046.83,9,1259.41,0.605,734.77,4562.12,1102.39,2314.33,2855.11,8722.05
U0015,17,17843.88,17887.88,18910.6,18214.12,10,1736.62,0.748,2469.97,812.83,476.73,5948.72,8135.63,16539.5
U0198,10,8205.21,8653.7,8216.35,8358.42,8,1075.89,0.793,1173.49,3683.16,1452.07,1036.92,859.57,7238.72
U0216,15,8177.84,8000.98,7672.05,7950.29,17,544.74,0.577,995.25,1814.77,1608.49,1559.6,2199.72,5712.96
U0151,20,6351.0,6088.73,7088.53,6509.42,14,437.78,0.356,3058.67,1351.97,336.42,1314.92,289.01,5878.59
U0217,9,9453.54,10433.67,10282.86,10056.69,9,1101.42,0.772,3575.71,1878.38,261.55,1805.85,1932.05,7597.37
U0083,6,4434.94,4636.33,4295.13,4455.47,17,283.41,0.741,793.08,2045.46,158.41,263.07,1174.92,3558.7
U0249,6,16630.68,15303.37,13809.04,15247.7,8,1906.54,0.744,2268.19,3782.71,6737.19,1635.58,2207.0,9823.1
U0146,10,16873.34,17808.64,15984.81,16888.93,13,1194.83,0.376,7327.16,1978.82,1217.14,2257.07,4093.15,15053.4
U0058,10,27993.01,31857.29,34597.49,31482.6,10,2760.13,0.582,6658.72,5586.0,5236.9,2903.24,7608.15,21398.65
U0146,5,18443.05,18243.26,15620.57,17435.62,10,2028.02,0.436,6829.23,3286.72,3901.67,1070.95,3354.47,14439.23
U0132,21,51905.69,51508.57,50632.87,51349.05,12,4074.73,0.634,8486.61,7579.35,9724.45,8527.53,17587.75,44218.59
U0057,17,9465.16,9864.31,9683.07,9670.85,9,1065.78,0.693,2947.88,1644.66,2443.28,638.93,1790.41,8350.24
U0026,8,7836.42,7639.22,7374.02,7616.55,10,768.22,0.63,1528.1,2052.81,798.12,985.2,2472.19,5558.36
U0075,8,3206.85,3305.7,3049.88,3187.48,13,233.21,0.378,795.69,501.36,146.66,1157.45,605.69,1925.28
U0188,22,2495.5,2538.74,2776.03,2603.42,10,250.52,0.459,162.93,187.84,144.51,538.81,1461.42,1965.97
U0219,9,30897.39,29649.52,31502.65,30683.19,17,1803.42,0.516,1208.61,5412.75,8861.45,1281.24,14133.34,29799.04
U0192,7,4089.18,3643.05,4151.75,3961.33,10,358.41,0.696,369.41,926.47,428.25,729.21,1635.85,3087.79
U0194,11,8832.76,8419.7,9509.2,8920.55,16,599.73,0.674,2834.54,1009.4,477.5,1295.87,3215.46,7394.56
U0163,13,6797.07,7826.32,7960.13,7527.84,16,482.92,0.562,3674.72,198.21,261.12,1871.16,791.86,6561.8
U0075,14,10061.82,9146.62,8396.56,9201.67,11,908.83,0.595,1149.78,3254.67,1842.75,1207.32,2607.3,10559.43
U0108,5,18511.7,19655.44,17465.19,18544.11,13,1237.46,0.855,5394.15,1400.11,2169.29,1208.47,8339.69,14291.82
U0049,9,3222.13,3125.45,2912.55,3086.71,13,241.48,0.519,505.67,690.69,389.75,1345.48,290.55,3162.29
U0077,5,21526.52,20451.56,19620.49,20532.86,10,2423.04,0.71,5879.73,7727.24,4409.91,1619.37,1890.27,16271.76
U0235,15,35956.27,35683.23,32056.79,34565.43,7,5052.52,0.345,11897.87,1240.64,9976.88,4644.47,8196.41,30713.75
U0050,14,8185.84,9520.79,9431.98,9046.2,12,587.47,0.79,665.66,977.84,160.91,3401.89,2979.54,7329.46
U0089,6,15213.81,16747.84,18905.66,16955.77,11,1438.67,0.774,1746.71,2112.04,2127.65,2520.62,6706.79,12545.44
U0002,17,13762.08,14870.75,15033.73,14555.52,9,1332.95,0.667,532.99,5837.18,818.17,455.36,6118.38,12363.45
U0098,15,9574.42,9479.25,9653.03,9568.9,15,639.41,0.654,785.59,1310.87,583.85,1785.0,5109.12,7654.64
U0199,9,14136.82,13440.35,13062.17,13546.45,13,965.81,0.693,3284.62,5484.77,1986.05,2242.95,1138.43,11905.13
U0005,13,15124.01,15201.3,15409.68,15244.99,8,2093.09,0.685,2032.74,5491.39,2736.8,1868.76,2994.32,10688.4
U0055,23,10301.21,8935.8,8532.62,9256.54,8,1149.3,0.339,2283.59,1711.11,1671.0,3215.31,1420.18,8473.56
U0111,17,12482.52,10698.48,9641.64,10940.88,10,1137.63,0.788,3154.33,1495.62,2029.55,777.33,5025.68,8767.47
U0110,10,6489.98,7773.49,7249.06,7170.84,13,545.61,0.449,325.72,2380.6,653.14,1628.1,1502.42,6441.14
U0184,20,5361.64,6245.33,6173.38,5926.78,11,475.2,0.47,285.36,752.14,1989.13,1260.45,1074.57,4821.13
U0038,14,17071.42,17624.7,16237.12,16977.74,16,976.71,0.595,3255.08,2842.41,1535.17,7851.76,1587.0,14890.47
U0026,13,1553.92,1451.37,1537.22,1514.17,11,149.85,0.558,85.65,488.57,689.0,73.59,217.12,1331.52
U0095,12,6145.52,5999.21,5639.27,5928.0,15,375.3,0.608,206.72,609.73,531.65,2665.44,2131.98,5463.25
