user_id,monthly_spend,purchase_count_per_month,average_purchase_amount,online_purchase_ratio,electronics_spend_ratio,fashion_spend_ratio,food_spend_ratio,home_spend_ratio,other_spend_ratio
U1403,11335.45,26,435.98,0.503,0.079,0.172,0.573,0.056,0.12
U1404,115009.03,11,10455.37,0.886,0.422,0.144,0.145,0.169,0.119
U1405,42456.58,15,2830.44,0.651,0.065,0.513,0.118,0.056,0.247
U1406,23298.24,20,1164.91,0.722,0.082,0.43,0.247,0.096,0.145
U1407,88335.44,12,7361.29,0.639,0.527,0.029,0.214,0.109,0.12
U1408,60508.25,10,6050.83,0.826,0.38,0.133,0.138,0.229,0.12
U1409,23933.59,52,460.26,0.752,0.116,0.159,0.519,0.086,0.12
U1410,38288.76,7,5469.82,0.58,0.496,0.075,0.123,0.065,0.24
U1411,11303.34,28,403.69,0.406,0.079,0.185,0.444,0.09,0.201
U1412,134713.55,8,16839.19,0.769,0.246,0.112,0.088,0.134,0.42
U1413,60374.81,11,5488.62,0.64,0.615,0.036,0.174,0.055,0.12
U1414,210852.74,7,30121.82,0.629,0.327,0.133,0.104,0.281,0.155
U1415,29745.12,23,1293.27,0.725,0.043,0.185,0.457,0.083,0.232
U1416,52546.77,10,5254.68,0.601,0.552,0.076,0.163,0.089,0.12
U1417,16229.1,15,1081.94,0.756,0.049,0.558,0.218,0.056,0.12
U1418,54947.0,6,9157.83,0.636,0.535,0.06,0.2,0.106,0.1
U1419,41231.08,21,1963.38,0.81,0.082,0.506,0.16,0.132,0.12
U1420,69452.28,12,5787.69,0.697,0.345,0.164,0.128,0.277,0.087
U1421,44243.95,22,2011.09,0.674,0.105,0.41,0.106,0.112,0.267
U1422,74190.23,7,10598.6,0.768,0.517,0.122,0.166,0.105,0.09
U1423,28431.73,8,3553.97,0.792,0.554,0.073,0.174,0.08,0.12
U1424,35545.29,7,5077.9,0.764,0.565,0.065,0.1,0.15,0.12
U1425,63309.48,13,4869.96,0.804,0.511,0.101,0.154,0.114,0.12
U1426,49021.44,8,6127.68,0.554,0.436,0.091,0.099,0.091,0.281
U1427,30542.54,47,649.84,0.58,0.051,0.14,0.486,0.106,0.217
U1428,71005.19,8,8875.65,0.637,0.537,0.069,0.186,0.089,0.12
U1429,105045.82,16,6565.36,0.594,0.217,0.12,0.063,0.162,0.437
U1430,50548.25,9,5616.47,0.7,0.437,0.099,0.148,0.059,0.256
U1431,194472.48,16,12154.53,0.894,0.356,0.104,0.092,0.288,0.16
U1432,100943.19,18,5607.95,0.776,0.219,0.205,0.186,0.18,0.21
U1433,83534.03,12,6961.17,0.808,0.383,0.154,0.084,0.285,0.094
U1434,62779.22,13,4829.17,0.572,0.49,0.097,0.181,0.112,0.12
U1435,15376.19,17,904.48,0.723,0.119,0.096,0.275,0.151,0.36
U1436,33367.11,11,3033.37,0.81,0.16,0.433,0.16,0.141,0.106
U1437,13865.16,18,770.29,0.628,0.082,0.57,0.124,0.104,0.12
U1438,15384.66,51,301.66,0.424,0.122,0.094,0.502,0.116,0.166
U1439,38185.25,12,3182.1,0.862,0.436,0.052,0.136,0.148,0.229
U1440,30952.49,19,1629.08,0.611,0.144,0.542,0.09,0.104,0.12
U1441,70493.57,5,14098.71,0.758,0.566,0.079,0.101,0.134,0.12
U1442,43157.2,13,3319.78,0.558,0.491,0.084,0.182,0.073,0.17
U1443,47464.08,14,3390.29,0.561,0.474,0.068,0.163,0.157,0.137
U1444,26380.75,51,517.27,0.743,0.087,0.129,0.57,0.094,0.12
U1445,26692.13,48,556.09,0.503,0.145,0.131,0.517,0.055,0.152
U1446,15413.72,14,1100.98,0.355,0.05,0.186,0.253,0.055,0.456
U1447,84958.0,13,6535.23,0.836,0.377,0.24,0.089,0.12,0.174
U1448,31311.22,18,1739.51,0.804,0.074,0.53,0.136,0.139,0.12
U1449,11195.76,25,447.83,0.515,0.117,0.18,0.345,0.169,0.189
U1450,18665.66,36,518.49,0.598,0.066,0.15,0.603,0.061,0.12
U1451,20171.47,25,806.86,0.486,0.064,0.063,0.653,0.068,0.152
U1452,11512.33,17,677.2,0.694,0.091,0.055,0.424,0.059,0.372
U1453,5186.08,21,246.96,0.677,0.08,0.056,0.263,0.118,0.483
U1454,121099.88,10,12109.99,0.53,0.373,0.267,0.068,0.108,0.184
U1455,9519.92,24,396.66,0.515,0.032,0.075,0.576,0.03,0.287
U1456,4571.77,19,240.62,0.674,0.132,0.079,0.303,0.146,0.34
U1457,104163.73,17,6127.28,0.883,0.387,0.237,0.143,0.113,0.12
U1458,49897.49,6,8316.25,0.861,0.457,0.145,0.2,0.079,0.118
U1459,20500.24,22,931.83,0.402,0.055,0.1,0.589,0.135,0.12
U1460,113039.13,15,7535.94,0.682,0.39,0.188,0.089,0.213,0.12
U1461,11734.83,41,286.22,0.442,0.093,0.116,0.519,0.139,0.134
U1462,12423.61,23,540.16,0.748,0.071,0.177,0.296,0.086,0.37
U1463,134687.57,14,9620.54,0.566,0.265,0.109,0.161,0.118,0.348
U1464,54849.32,7,7835.62,0.643,0.552,0.108,0.103,0.132,0.105
U1465,50374.97,5,10074.99,0.768,0.51,0.126,0.132,0.112,0.12
U1466,12252.57,24,510.52,0.414,0.048,0.076,0.64,0.098,0.138
U1467,15172.52,12,1264.38,0.54,0.074,0.161,0.251,0.114,0.4
U1468,6636.55,18,368.7,0.633,0.072,0.15,0.388,0.05,0.339
U1469,8446.41,14,603.32,0.623,0.082,0.09,0.266,0.123,0.44
U1470,8891.89,48,185.25,0.656,0.14,0.184,0.475,0.065,0.136
U1471,11294.52,17,664.38,0.561,0.117,0.138,0.434,0.091,0.219
U1472,62932.24,9,6992.47,0.702,0.471,0.114,0.18,0.116,0.12
U1473,20461.53,37,553.01,0.59,0.143,0.106,0.564,0.092,0.095
U1474,12203.05,21,581.1,0.677,0.175,0.07,0.369,0.198,0.188
U1475,33986.33,17,1999.2,0.603,0.061,0.528,0.176,0.116,0.12
U1476,72612.22,14,5186.59,0.734,0.406,0.232,0.144,0.097,0.12
U1477,73624.12,13,5663.39,0.856,0.484,0.103,0.19,0.102,0.12
U1478,89907.02,7,12843.86,0.763,0.217,0.261,0.129,0.299,0.095
U1479,90799.06,8,11349.88,0.785,0.333,0.172,0.173,0.202,0.12
U1480,78026.74,4,19506.68,0.733,0.417,0.11,0.19,0.195,0.088
U1481,5867.42,18,325.97,0.403,0.113,0.082,0.293,0.18,0.331
U1482,16743.44,31,540.11,0.571,0.102,0.106,0.512,0.057,0.223
U1483,20796.08,26,799.85,0.713,0.065,0.159,0.604,0.052,0.12
U1484,14957.65,15,997.18,0.839,0.108,0.469,0.14,0.1,0.183
U1485,196487.28,5,39297.46,0.743,0.422,0.166,0.056,0.236,0.12
U1486,10794.78,14,771.06,0.624,0.116,0.395,0.222,0.142,0.125
U1487,31750.53,44,721.6,0.762,0.038,0.093,0.497,0.047,0.324
U1488,12635.09,54,233.98,0.714,0.138,0.135,0.497,0.04,0.19
U1489,52059.72,5,10411.94,0.767,0.575,0.036,0.15,0.133,0.107
U1490,33931.66,11,3084.7,0.932,0.114,0.508,0.132,0.125,0.12
U1491,17624.62,36,489.57,0.408,0.061,0.188,0.464,0.074,0.213
U1492,36088.09,24,1503.67,0.671,0.131,0.455,0.187,0.107,0.12
U1493,35957.78,6,5992.96,0.669,0.488,0.071,0.174,0.146,0.12
U1494,54600.75,9,6066.75,0.715,0.582,0.027,0.114,0.157,0.12
U1495,63198.2,9,7022.02,0.781,0.49,0.119,0.212,0.095,0.084
U1496,88220.0,13,6786.15,0.626,0.529,0.101,0.126,0.124,0.12
U1497,16629.5,11,1511.77,0.752,0.493,0.051,0.227,0.08,0.149
U1498,87498.1,15,5833.21,0.712,0.489,0.136,0.138,0.138,0.098
U1499,77073.18,7,11010.45,0.551,0.458,0.053,0.111,0.126,0.252
U1500,138414.36,13,10647.26,0.541,0.228,0.233,0.123,0.233,0.183
